"gene_id" "gene_biotype"
"1273431" "ENSG00000136859" "protein_coding"
"1273466" "ENSG00000228487" "antisense"
"1273474" "ENSG00000136895" "protein_coding"
"1273869" "ENSG00000229369" "processed_pseudogene"
"1273873" "ENSG00000271833" "sense_intronic"
"1273876" "ENSG00000136856" "protein_coding"
"1274076" "ENSG00000196152" "protein_coding"
"1274135" "ENSG00000197958" "protein_coding"
"1274188" "ENSG00000201302" "snoRNA"
"1274191" "ENSG00000148356" "protein_coding"
"1274460" "ENSG00000200788" "misc_RNA"
"1274463" "ENSG00000136830" "protein_coding"
"1274554" "ENSG00000136854" "protein_coding"
"1275159" "ENSG00000279571" "lincRNA"
"1275164" "ENSG00000187024" "protein_coding"
"1275250" "ENSG00000160401" "protein_coding"
"1275319" "ENSG00000167094" "protein_coding"
"1275369" "ENSG00000160404" "protein_coding"
"1275459" "ENSG00000095370" "protein_coding"
"1275673" "ENSG00000279363" "protein_coding"
"1275679" "ENSG00000136807" "protein_coding"
"1275726" "ENSG00000136877" "protein_coding"
"1276048" "ENSG00000106991" "protein_coding"
"1276161" "ENSG00000225032" "antisense"
"1276173" "ENSG00000222421" "misc_RNA"
"1276176" "ENSG00000222455" "rRNA"
"1276179" "ENSG00000106992" "protein_coding"
"1276274" "ENSG00000257524" "processed_transcript"
"1276289" "ENSG00000263979" "miRNA"
"1276292" "ENSG00000160408" "protein_coding"
"1276466" "ENSG00000136840" "protein_coding"
"1276517" "ENSG00000167103" "protein_coding"
"1276615" "ENSG00000227218" "antisense"
"1276653" "ENSG00000136908" "protein_coding"
"1276689" "ENSG00000167106" "protein_coding"
"1276764" "ENSG00000230848" "antisense"
"1276768" "ENSG00000171169" "protein_coding"
"1276787" "ENSG00000148339" "protein_coding"
"1276948" "ENSG00000230536" "antisense"
"1276952" "ENSG00000234771" "antisense"
"1276959" "ENSG00000148334" "protein_coding"
"1277098" "ENSG00000232850" "lincRNA"
"1277101" "ENSG00000148346" "protein_coding"
"1277181" "ENSG00000171159" "protein_coding"
"1277203" "ENSG00000148337" "protein_coding"
"1277733" "ENSG00000106976" "protein_coding"
"1278341" "ENSG00000207581" "miRNA"
"1278344" "ENSG00000264823" "miRNA"
"1278347" "ENSG00000167110" "protein_coding"
"1278638" "ENSG00000175854" "protein_coding"
"1278726" "ENSG00000167112" "protein_coding"
"1278761" "ENSG00000272696" "antisense"
"1278764" "ENSG00000167113" "protein_coding"
"1278820" "ENSG00000167114" "protein_coding"
"1278869" "ENSG00000223551" "processed_pseudogene"
"1278872" "ENSG00000167118" "protein_coding"
"1278941" "ENSG00000272593" "lincRNA"
"1278944" "ENSG00000207955" "lincRNA"
"1278949" "ENSG00000283335" "miRNA"
"1278952" "ENSG00000167123" "protein_coding"
"1279147" "ENSG00000273186" "sense_intronic"
"1279150" "ENSG00000228510" "processed_pseudogene"
"1279154" "ENSG00000136811" "protein_coding"
"1279729" "ENSG00000225951" "antisense"
"1279733" "ENSG00000119392" "protein_coding"
"1279811" "ENSG00000228395" "antisense"
"1279820" "ENSG00000238406" "snRNA"
"1279823" "ENSG00000197694" "protein_coding"
"1280651" "ENSG00000280474" "sense_intronic"
"1280655" "ENSG00000280758" "antisense"
"1280659" "ENSG00000119333" "protein_coding"
"1280717" "ENSG00000227759" "processed_pseudogene"
"1280722" "ENSG00000234705" "antisense"
"1280726" "ENSG00000119335" "protein_coding"
"1280862" "ENSG00000160447" "protein_coding"
"1280927" "ENSG00000264438" "misc_RNA"
"1280930" "ENSG00000160446" "protein_coding"
"1280990" "ENSG00000223478" "antisense"
"1280994" "ENSG00000160445" "protein_coding"
"1281056" "ENSG00000203286" "misc_RNA"
"1281059" "ENSG00000107021" "protein_coding"
"1281131" "ENSG00000167136" "protein_coding"
"1281143" "ENSG00000198917" "protein_coding"
"1281201" "ENSG00000171097" "protein_coding"
"1281381" "ENSG00000136802" "protein_coding"
"1281425" "ENSG00000175287" "protein_coding"
"1281684" "ENSG00000251184" "protein_coding"
"1281698" "ENSG00000175283" "protein_coding"
"1281706" "ENSG00000095319" "protein_coding"
"1281861" "ENSG00000267834" "lincRNA"
"1281864" "ENSG00000148341" "protein_coding"
"1282081" "ENSG00000148343" "protein_coding"
"1282249" "ENSG00000167130" "protein_coding"
"1282322" "ENSG00000095321" "protein_coding"
"1282463" "ENSG00000234055" "antisense"
"1282467" "ENSG00000119383" "protein_coding"
"1282874" "ENSG00000268707" "lincRNA"
"1282877" "ENSG00000188483" "protein_coding"
"1282885" "ENSG00000268050" "antisense"
"1282890" "ENSG00000204055" "antisense"
"1282897" "ENSG00000235007" "lincRNA"
"1282902" "ENSG00000241084" "lincRNA"
"1282906" "ENSG00000224307" "lincRNA"
"1282911" "ENSG00000179082" "lincRNA"
"1282915" "ENSG00000268615" "lincRNA"
"1282918" "ENSG00000233901" "lincRNA"
"1282937" "ENSG00000242281" "misc_RNA"
"1282940" "ENSG00000236146" "processed_pseudogene"
"1282943" "ENSG00000230676" "lincRNA"
"1282950" "ENSG00000226355" "lincRNA"
"1282954" "ENSG00000261334" "lincRNA"
"1282957" "ENSG00000204054" "processed_transcript"
"1283039" "ENSG00000227619" "antisense"
"1283045" "ENSG00000148335" "protein_coding"
"1283174" "ENSG00000179058" "protein_coding"
"1283209" "ENSG00000148331" "protein_coding"
"1283257" "ENSG00000234789" "antisense"
"1283261" "ENSG00000167157" "protein_coding"
"1283275" "ENSG00000236024" "antisense"
"1283279" "ENSG00000148344" "protein_coding"
"1283296" "ENSG00000233909" "processed_pseudogene"
"1283300" "ENSG00000136816" "protein_coding"
"1283333" "ENSG00000136827" "protein_coding"
"1283361" "ENSG00000136819" "protein_coding"
"1283419" "ENSG00000136878" "protein_coding"
"1283625" "ENSG00000276124" "miRNA"
"1283628" "ENSG00000224988" "processed_pseudogene"
"1283632" "ENSG00000187239" "protein_coding"
"1283832" "ENSG00000230684" "antisense"
"1283836" "ENSG00000270755" "lincRNA"
"1283839" "ENSG00000148358" "protein_coding"
"1284065" "ENSG00000223188" "misc_RNA"
"1284068" "ENSG00000196979" "lincRNA"
"1284072" "ENSG00000107130" "protein_coding"
"1284119" "ENSG00000148357" "protein_coding"
"1284431" "ENSG00000264169" "misc_RNA"
"1284434" "ENSG00000130707" "protein_coding"
"1284612" "ENSG00000107164" "protein_coding"
"1284681" "ENSG00000277713" "miRNA"
"1284684" "ENSG00000232172" "processed_pseudogene"
"1284687" "ENSG00000130711" "protein_coding"
"1284703" "ENSG00000130713" "protein_coding"
"1284854" "ENSG00000097007" "protein_coding"
"1284915" "ENSG00000224797" "processed_pseudogene"
"1284918" "ENSG00000188710" "protein_coding"
"1284934" "ENSG00000130720" "protein_coding"
"1285030" "ENSG00000236658" "antisense"
"1285035" "ENSG00000050555" "protein_coding"
"1285127" "ENSG00000252582" "snoRNA"
"1285130" "ENSG00000126878" "protein_coding"
"1285272" "ENSG00000126883" "protein_coding"
"1285692" "ENSG00000252622" "snRNA"
"1285695" "ENSG00000236986" "antisense"
"1285757" "ENSG00000246851" "antisense"
"1285761" "ENSG00000226987" "processed_pseudogene"
"1285765" "ENSG00000126882" "protein_coding"
"1285803" "ENSG00000160539" "protein_coding"
"1285822" "ENSG00000130723" "protein_coding"
"1286029" "ENSG00000235284" "snoRNA"
"1286032" "ENSG00000231587" "snoRNA"
"1286035" "ENSG00000176868" "antisense"
"1286042" "ENSG00000130714" "protein_coding"
"1286402" "ENSG00000230289" "antisense"
"1286406" "ENSG00000130717" "protein_coding"
"1286522" "ENSG00000283526" "protein_coding"
"1286536" "ENSG00000107263" "protein_coding"
"1286746" "ENSG00000240853" "misc_RNA"
"1286749" "ENSG00000231018" "processed_pseudogene"
"1286752" "ENSG00000212395" "snoRNA"
"1286755" "ENSG00000236687" "lincRNA"
"1286760" "ENSG00000160563" "protein_coding"
"1286816" "ENSG00000196358" "protein_coding"
"1286863" "ENSG00000107290" "protein_coding"
"1286971" "ENSG00000125482" "protein_coding"
"1287027" "ENSG00000188523" "protein_coding"
"1287077" "ENSG00000252521" "snRNA"
"1287080" "ENSG00000125492" "protein_coding"
"1287105" "ENSG00000125485" "protein_coding"
"1287302" "ENSG00000125484" "protein_coding"
"1287329" "ENSG00000165695" "protein_coding"
"1287396" "ENSG00000224992" "sense_intronic"
"1287400" "ENSG00000165698" "protein_coding"
"1287442" "ENSG00000165699" "protein_coding"
"1287641" "ENSG00000165702" "protein_coding"
"1287751" "ENSG00000263816" "miRNA"
"1287754" "ENSG00000234907" "processed_pseudogene"
"1287757" "ENSG00000238558" "snRNA"
"1287760" "ENSG00000196205" "processed_pseudogene"
"1287763" "ENSG00000148308" "protein_coding"
"1287919" "ENSG00000273932" "miRNA"
"1287922" "ENSG00000170835" "protein_coding"
"1287967" "ENSG00000170827" "transcribed_unprocessed_pseudogene"
"1287984" "ENSG00000160271" "protein_coding"
"1288304" "ENSG00000148288" "protein_coding"
"1288410" "ENSG00000171102" "protein_coding"
"1288498" "ENSG00000119440" "unprocessed_pseudogene"
"1288506" "ENSG00000175164" "protein_coding"
"1288558" "ENSG00000201843" "misc_RNA"
"1288561" "ENSG00000204031" "unprocessed_pseudogene"
"1288565" "ENSG00000148296" "protein_coding"
"1288584" "ENSG00000201451" "misc_RNA"
"1288587" "ENSG00000148297" "protein_coding"
"1288697" "ENSG00000230064" "processed_pseudogene"
"1288700" "ENSG00000148303" "protein_coding"
"1288793" "ENSG00000206611" "snoRNA"
"1288796" "ENSG00000200831" "snoRNA"
"1288799" "ENSG00000199744" "snoRNA"
"1288802" "ENSG00000252542" "snoRNA"
"1288805" "ENSG00000148290" "protein_coding"
"1288868" "ENSG00000148291" "protein_coding"
"1288895" "ENSG00000148248" "protein_coding"
"1289013" "ENSG00000198870" "protein_coding"
"1289068" "ENSG00000148300" "protein_coding"
"1289143" "ENSG00000160323" "protein_coding"
"1289528" "ENSG00000160325" "protein_coding"
"1289611" "ENSG00000160326" "protein_coding"
"1289693" "ENSG00000187616" "protein_coding"
"1289714" "ENSG00000197859" "protein_coding"
"1289844" "ENSG00000196990" "protein_coding"
"1289865" "ENSG00000261018" "antisense"
"1289869" "ENSG00000123454" "protein_coding"
"1289908" "ENSG00000225756" "antisense"
"1289912" "ENSG00000123453" "protein_coding"
"1290144" "ENSG00000160293" "protein_coding"
"1290339" "ENSG00000235106" "protein_coding"
"1290381" "ENSG00000169925" "protein_coding"
"1290460" "ENSG00000235138" "antisense"
"1290465" "ENSG00000271525" "processed_pseudogene"
"1290468" "ENSG00000273249" "antisense"
"1290475" "ENSG00000196363" "protein_coding"
"1290533" "ENSG00000221676" "snRNA"
"1290536" "ENSG00000273473" "lincRNA"
"1290539" "ENSG00000223729" "lincRNA"
"1290543" "ENSG00000279929" "TEC"
"1290546" "ENSG00000186350" "protein_coding"
"1290589" "ENSG00000263897" "miRNA"
"1290592" "ENSG00000223795" "lincRNA"
"1290597" "ENSG00000228877" "lincRNA"
"1290601" "ENSG00000227150" "lincRNA"
"1290605" "ENSG00000130635" "protein_coding"
"1290913" "ENSG00000204011" "antisense"
"1290917" "ENSG00000264744" "miRNA"
"1290920" "ENSG00000265872" "miRNA"
"1290923" "ENSG00000265848" "miRNA"
"1290926" "ENSG00000264163" "miRNA"
"1290929" "ENSG00000264136" "miRNA"
"1290932" "ENSG00000266827" "miRNA"
"1290935" "ENSG00000266514" "miRNA"
"1290938" "ENSG00000232355" "unprocessed_pseudogene"
"1290941" "ENSG00000160339" "protein_coding"
"1290982" "ENSG00000085265" "protein_coding"
"1291027" "ENSG00000236403" "lincRNA"
"1291032" "ENSG00000279935" "TEC"
"1291035" "ENSG00000130558" "protein_coding"
"1291178" "ENSG00000227958" "lincRNA"
"1291182" "ENSG00000233936" "lincRNA"
"1291186" "ENSG00000178243" "lincRNA"
"1291191" "ENSG00000235572" "lincRNA"
"1291196" "ENSG00000224682" "processed_pseudogene"
"1291203" "ENSG00000225361" "antisense"
"1291216" "ENSG00000196422" "protein_coding"
"1291276" "ENSG00000160345" "protein_coding"
"1291324" "ENSG00000122140" "protein_coding"
"1291385" "ENSG00000226706" "antisense"
"1291390" "ENSG00000160349" "protein_coding"
"1291429" "ENSG00000122136" "protein_coding"
"1291558" "ENSG00000122133" "protein_coding"
"1291703" "ENSG00000237339" "lincRNA"
"1291720" "ENSG00000224045" "transcribed_unprocessed_pseudogene"
"1291730" "ENSG00000236543" "protein_coding"
"1291752" "ENSG00000204007" "protein_coding"
"1291785" "ENSG00000148386" "protein_coding"
"1291828" "ENSG00000165643" "protein_coding"
"1291869" "ENSG00000107147" "protein_coding"
"1292723" "ENSG00000130559" "protein_coding"
"1292878" "ENSG00000238058" "antisense"
"1292883" "ENSG00000130560" "protein_coding"
"1292935" "ENSG00000148411" "protein_coding"
"1292971" "ENSG00000260193" "lincRNA"
"1292977" "ENSG00000238227" "protein_coding"
"1293021" "ENSG00000275329" "lincRNA"
"1293024" "ENSG00000107187" "protein_coding"
"1293076" "ENSG00000165661" "protein_coding"
"1293121" "ENSG00000264527" "lincRNA"
"1293124" "ENSG00000279813" "protein_coding"
"1293132" "ENSG00000260220" "protein_coding"
"1293214" "ENSG00000262075" "lincRNA"
"1293219" "ENSG00000160360" "protein_coding"
"1293342" "ENSG00000213221" "protein_coding"
"1293363" "ENSG00000187796" "protein_coding"
"1293488" "ENSG00000165684" "protein_coding"
"1293571" "ENSG00000165689" "protein_coding"
"1293695" "ENSG00000165688" "protein_coding"
"1293822" "ENSG00000148384" "protein_coding"
"1293850" "ENSG00000148396" "protein_coding"
"1294234" "ENSG00000196366" "lincRNA"
"1294239" "ENSG00000148400" "protein_coding"
"1294320" "ENSG00000263403" "miRNA"
"1294323" "ENSG00000227512" "antisense"
"1294327" "ENSG00000265181" "miRNA"
"1294330" "ENSG00000237886" "antisense"
"1294338" "ENSG00000279141" "lincRNA"
"1294351" "ENSG00000228401" "antisense"
"1294355" "ENSG00000172889" "protein_coding"
"1294482" "ENSG00000199161" "miRNA"
"1294485" "ENSG00000169692" "protein_coding"
"1294545" "ENSG00000165716" "protein_coding"
"1294572" "ENSG00000233016" "antisense"
"1294593" "ENSG00000280496" "snoRNA"
"1294596" "ENSG00000276161" "snoRNA"
"1294599" "ENSG00000274998" "snoRNA"
"1294602" "ENSG00000281808" "snoRNA"
"1294605" "ENSG00000274356" "unprocessed_pseudogene"
"1294610" "ENSG00000204003" "protein_coding"
"1294642" "ENSG00000187922" "protein_coding"
"1294736" "ENSG00000267206" "protein_coding"
"1294789" "ENSG00000278756" "miRNA"
"1294792" "ENSG00000204001" "protein_coding"
"1294847" "ENSG00000177984" "protein_coding"
"1294879" "ENSG00000224662" "processed_pseudogene"
"1294882" "ENSG00000244187" "protein_coding"
"1294923" "ENSG00000272896" "protein_coding"
"1294939" "ENSG00000213213" "protein_coding"
"1295050" "ENSG00000273066" "processed_transcript"
"1295068" "ENSG00000272679" "processed_transcript"
"1295076" "ENSG00000228544" "antisense"
"1295083" "ENSG00000196642" "protein_coding"
"1295360" "ENSG00000213212" "processed_pseudogene"
"1295366" "ENSG00000265806" "miRNA"
"1295369" "ENSG00000232434" "protein_coding"
"1295376" "ENSG00000054148" "protein_coding"
"1295420" "ENSG00000177943" "protein_coding"
"1295592" "ENSG00000107223" "protein_coding"
"1295636" "ENSG00000127191" "protein_coding"
"1295727" "ENSG00000266507" "miRNA"
"1295730" "ENSG00000213590" "processed_pseudogene"
"1295733" "ENSG00000260190" "sense_overlapping"
"1295736" "ENSG00000159069" "protein_coding"
"1295834" "ENSG00000176919" "protein_coding"
"1295875" "ENSG00000184925" "protein_coding"
"1295976" "ENSG00000198454" "lincRNA"
"1295982" "ENSG00000238268" "lincRNA"
"1295987" "ENSG00000107317" "protein_coding"
"1296084" "ENSG00000214402" "protein_coding"
"1296107" "ENSG00000148362" "protein_coding"
"1296164" "ENSG00000169583" "protein_coding"
"1296193" "ENSG00000107331" "protein_coding"
"1296992" "ENSG00000180539" "antisense"
"1297000" "ENSG00000180549" "protein_coding"
"1297010" "ENSG00000279073" "protein_coding"
"1297035" "ENSG00000107281" "protein_coding"
"1297099" "ENSG00000054179" "protein_coding"
"1297155" "ENSG00000236394" "antisense"
"1297159" "ENSG00000229257" "antisense"
"1297163" "ENSG00000186193" "protein_coding"
"1297181" "ENSG00000231864" "antisense"
"1297185" "ENSG00000197355" "protein_coding"
"1297244" "ENSG00000268996" "antisense"
"1297247" "ENSG00000177239" "protein_coding"
"1297447" "ENSG00000199411" "snoRNA"
"1297450" "ENSG00000176978" "protein_coding"
"1297605" "ENSG00000176884" "protein_coding"
"1297998" "ENSG00000184709" "protein_coding"
"1298008" "ENSG00000261793" "protein_coding"
"1298017" "ENSG00000263697" "miRNA"
"1298020" "ENSG00000185863" "protein_coding"
"1298054" "ENSG00000176248" "protein_coding"
"1298113" "ENSG00000176101" "protein_coding"
"1298142" "ENSG00000176058" "protein_coding"
"1298172" "ENSG00000187713" "protein_coding"
"1298180" "ENSG00000188566" "protein_coding"
"1298291" "ENSG00000283590" "protein_coding"
"1298323" "ENSG00000212864" "protein_coding"
"1298340" "ENSG00000197191" "protein_coding"
"1298350" "ENSG00000233198" "protein_coding"
"1298362" "ENSG00000198569" "protein_coding"
"1298425" "ENSG00000188229" "protein_coding"
"1298443" "ENSG00000188163" "protein_coding"
"1298479" "ENSG00000275549" "antisense"
"1298485" "ENSG00000197768" "protein_coding"
"1298587" "ENSG00000188986" "protein_coding"
"1298650" "ENSG00000198113" "protein_coding"
"1298660" "ENSG00000270259" "processed_pseudogene"
"1298664" "ENSG00000260996" "sense_overlapping"
"1298667" "ENSG00000198435" "protein_coding"
"1298675" "ENSG00000187609" "protein_coding"
"1298896" "ENSG00000188747" "protein_coding"
"1298959" "ENSG00000188833" "protein_coding"
"1299051" "ENSG00000165802" "protein_coding"
"1299332" "ENSG00000130653" "protein_coding"
"1299534" "ENSG00000182154" "protein_coding"
"1299544" "ENSG00000148399" "protein_coding"
"1299646" "ENSG00000165724" "protein_coding"
"1299667" "ENSG00000197070" "protein_coding"
"1299777" "ENSG00000283411" "processed_transcript"
"1299784" "ENSG00000203993" "antisense"
"1299795" "ENSG00000181090" "protein_coding"
"1300521" "ENSG00000274841" "misc_RNA"
"1300524" "ENSG00000233998" "processed_pseudogene"
"1300527" "ENSG00000255585" "transcribed_processed_pseudogene"
"1300537" "ENSG00000207693" "miRNA"
"1300540" "ENSG00000203987" "antisense"
"1300549" "ENSG00000148408" "protein_coding"
"1301147" "ENSG00000276388" "unprocessed_pseudogene"
"1301150" "ENSG00000229926" "unprocessed_pseudogene"
"1301160" "ENSG00000159247" "transcribed_unprocessed_pseudogene"
"1301180" "ENSG00000278130" "unprocessed_pseudogene"
"1301188" "ENSG00000237419" "lincRNA"
"1301192" "ENSG00000233013" "lincRNA"
"1301211" "ENSG00000223256" "snRNA"
"1301214" "ENSG00000250210" "unprocessed_pseudogene"
"1301217" "ENSG00000253826" "processed_pseudogene"
"1301220" "ENSG00000224777" "unprocessed_pseudogene"
"1301223" "ENSG00000254468" "lincRNA"
"1301232" "ENSG00000270921" "processed_pseudogene"
"1301236" "ENSG00000230724" "lincRNA"
"1301259" "ENSG00000255229" "antisense"
"1301264" "ENSG00000222225" "snRNA"
"1301267" "ENSG00000177951" "protein_coding"
"1301349" "ENSG00000188076" "protein_coding"
"1301361" "ENSG00000177947" "protein_coding"
"1301414" "ENSG00000254559" "antisense"
"1301418" "ENSG00000177963" "protein_coding"
"1301587" "ENSG00000142082" "protein_coding"
"1301797" "ENSG00000185627" "protein_coding"
"1302065" "ENSG00000277290" "processed_pseudogene"
"1302068" "ENSG00000174885" "protein_coding"
"1302112" "ENSG00000255026" "antisense"
"1302123" "ENSG00000142102" "protein_coding"
"1302270" "ENSG00000206013" "protein_coding"
"1302280" "ENSG00000255533" "processed_pseudogene"
"1302283" "ENSG00000185201" "protein_coding"
"1302338" "ENSG00000254910" "antisense"
"1302342" "ENSG00000185885" "protein_coding"
"1302377" "ENSG00000251661" "antisense"
"1302387" "ENSG00000142089" "protein_coding"
